Timestamp,Target Eye,Velocity (deg/s),Interval Since Prev (s),Status
23:09:19.679,Left Eye,303.12,0.0473,Normal
23:09:19.736,Right Eye,40.78,0.0562,Normal
23:09:19.736,Left Eye,-407.85,0.0562,Normal
23:09:19.801,Right Eye,-176.13,0.0651,Normal
23:09:19.801,Left Eye,0.0,0.0651,Normal
23:09:19.853,Right Eye,0.0,0.0519,Normal
23:09:19.853,Left Eye,0.0,0.0519,Normal
23:09:19.899,Right Eye,0.0,0.0467,Normal
23:09:19.899,Left Eye,0.0,0.0467,Normal
23:09:19.946,Right Eye,0.0,0.0469,Normal
23:09:19.946,Left Eye,-407.62,0.0469,Normal
23:09:19.992,Right Eye,0.0,0.0456,Normal
23:09:19.992,Left Eye,754.33,0.0456,ANOMALY DETECTED
23:09:20.039,Right Eye,0.0,0.0471,Normal
23:09:20.039,Left Eye,-121.63,0.0471,Normal
23:09:20.106,Right Eye,0.0,0.0668,Normal
23:09:20.106,Left Eye,0.0,0.0668,Normal
23:09:20.162,Right Eye,0.0,0.0562,Normal
23:09:20.162,Left Eye,0.0,0.0562,Normal
23:09:20.209,Right Eye,184.9,0.0477,Normal
23:09:20.209,Left Eye,240.36,0.0477,Normal
23:09:20.271,Right Eye,0.0,0.0612,Normal
23:09:20.271,Left Eye,0.0,0.0612,Normal
23:09:20.319,Right Eye,-119.26,0.048,Normal
23:09:20.319,Left Eye,-119.26,0.048,Normal
23:09:20.365,Right Eye,189.02,0.0466,Normal
23:09:20.365,Left Eye,245.73,0.0466,Normal
23:09:20.411,Right Eye,-124.19,0.0461,Normal
23:09:20.411,Left Eye,-124.19,0.0461,Normal
23:09:20.456,Right Eye,206.01,0.0445,Normal
23:09:20.456,Left Eye,-429.18,0.0445,Normal
23:09:20.504,Right Eye,-237.74,0.0482,Normal
23:09:20.504,Left Eye,0.0,0.0482,Normal
23:09:20.551,Right Eye,-84.62,0.0467,Normal
23:09:20.551,Left Eye,0.0,0.0467,Normal
23:09:20.612,Right Eye,138.58,0.0608,Normal
23:09:20.612,Left Eye,376.94,0.0608,Normal
23:09:20.657,Right Eye,0.0,0.0456,Normal
23:09:20.657,Left Eye,-627.99,0.0456,ANOMALY DETECTED
23:09:20.704,Right Eye,-213.7,0.0462,Normal
23:09:20.704,Left Eye,247.89,0.0462,Normal
23:09:20.750,Right Eye,179.76,0.0469,Normal
23:09:20.750,Left Eye,-611.17,0.0469,ANOMALY DETECTED
23:09:20.796,Right Eye,-216.06,0.0457,Normal
23:09:20.796,Left Eye,501.25,0.0457,ANOMALY DETECTED
23:09:20.844,Right Eye,0.0,0.0482,Normal
23:09:20.844,Left Eye,0.0,0.0482,Normal
23:09:20.906,Right Eye,137.22,0.0614,Normal
23:09:20.906,Left Eye,71.78,0.0614,Normal
23:09:20.951,Right Eye,152.53,0.0451,Normal
23:09:20.951,Left Eye,0.0,0.0451,Normal
23:09:20.999,Right Eye,-105.12,0.0481,Normal
23:09:20.999,Left Eye,-357.42,0.0481,Normal
23:09:21.045,Right Eye,0.0,0.0466,Normal
23:09:21.045,Left Eye,283.8,0.0466,Normal
23:09:21.092,Right Eye,-213.43,0.0463,Normal
23:09:21.092,Left Eye,-825.25,0.0463,ANOMALY DETECTED
23:09:21.138,Right Eye,83.15,0.0459,Normal
23:09:21.138,Left Eye,374.18,0.0459,Normal
23:09:21.184,Right Eye,-127.6,0.0465,Normal
23:09:21.184,Left Eye,0.0,0.0465,Normal
23:09:21.242,Right Eye,-75.28,0.0574,Normal
23:09:21.242,Left Eye,-332.48,0.0574,Normal
23:09:21.304,Right Eye,46.22,0.062,Normal
23:09:21.304,Left Eye,426.64,0.062,Normal
23:09:21.354,Right Eye,-43.1,0.0502,Normal
23:09:21.354,Left Eye,-342.67,0.0502,Normal
23:09:21.400,Right Eye,62.27,0.046,Normal
23:09:21.400,Left Eye,0.0,0.046,Normal
23:09:21.453,Right Eye,0.0,0.0537,Normal
23:09:21.453,Left Eye,0.0,0.0537,Normal
23:09:21.515,Right Eye,64.15,0.0616,Normal
23:09:21.515,Left Eye,-54.71,0.0616,Normal
23:09:21.590,Right Eye,0.0,0.0752,Normal
23:09:21.590,Left Eye,292.85,0.0752,Normal
23:09:21.648,Right Eye,0.0,0.0576,Normal
23:09:21.648,Left Eye,-298.67,0.0576,Normal
23:09:21.693,Right Eye,0.0,0.0454,Normal
23:09:21.693,Left Eye,291.36,0.0454,Normal
23:09:21.739,Right Eye,126.21,0.0454,Normal
23:09:21.739,Left Eye,0.0,0.0454,Normal
23:09:21.785,Right Eye,-84.54,0.0467,Normal
23:09:21.785,Left Eye,-367.74,0.0467,Normal
23:09:21.832,Right Eye,0.0,0.0467,Normal
23:09:21.832,Left Eye,0.0,0.0467,Normal
23:09:21.879,Right Eye,0.0,0.0464,Normal
23:09:21.879,Left Eye,284.93,0.0464,Normal
23:09:21.942,Right Eye,0.0,0.0631,Normal
23:09:21.942,Left Eye,0.0,0.0631,Normal
23:09:21.989,Right Eye,0.0,0.0469,Normal
23:09:21.989,Left Eye,-366.37,0.0469,Normal
23:09:22.035,Right Eye,347.29,0.0462,Normal
23:09:22.035,Left Eye,0.0,0.0462,Normal
23:09:22.087,Right Eye,-219.05,0.0523,Normal
23:09:22.087,Left Eye,-547.62,0.0523,ANOMALY DETECTED
23:09:22.127,Right Eye,-98.1,0.0403,Normal
23:09:22.127,Left Eye,-569.0,0.0403,ANOMALY DETECTED
23:09:22.173,Right Eye,0.0,0.0453,Normal
23:09:22.173,Left Eye,632.46,0.0453,ANOMALY DETECTED
23:09:22.220,Right Eye,-60.6,0.0473,Normal
23:09:22.220,Left Eye,0.0,0.0473,Normal
23:09:22.269,Right Eye,0.0,0.0489,Normal
23:09:22.269,Left Eye,-1170.79,0.0489,ANOMALY DETECTED
23:09:22.329,Right Eye,190.05,0.0603,Normal
23:09:22.329,Left Eye,950.25,0.0603,ANOMALY DETECTED
23:09:22.391,Right Eye,0.0,0.0616,Normal
23:09:22.391,Left Eye,930.41,0.0616,ANOMALY DETECTED
23:09:22.439,Right Eye,0.0,0.0478,Normal
23:09:22.439,Left Eye,0.0,0.0478,Normal
23:09:22.485,Right Eye,-244.37,0.0469,Normal
23:09:22.485,Left Eye,0.0,0.0469,Normal
23:09:22.532,Right Eye,284.5,0.0465,Normal
23:09:22.532,Left Eye,616.41,0.0465,ANOMALY DETECTED
23:09:22.593,Right Eye,-93.7,0.0611,Normal
23:09:22.593,Left Eye,0.0,0.0611,Normal
23:09:22.640,Right Eye,-287.08,0.047,Normal
23:09:22.640,Left Eye,0.0,0.047,Normal
23:09:22.686,Right Eye,247.16,0.0464,Normal
23:09:22.686,Left Eye,-247.16,0.0464,Normal
23:09:22.731,Right Eye,0.0,0.0448,Normal
23:09:22.731,Left Eye,639.38,0.0448,ANOMALY DETECTED
23:09:22.777,Right Eye,-85.56,0.0462,Normal
23:09:22.777,Left Eye,0.0,0.0462,Normal
23:09:22.824,Right Eye,-237.54,0.0464,Normal
23:09:22.824,Left Eye,-247.04,0.0464,Normal
23:09:22.870,Right Eye,212.87,0.0464,Normal
23:09:22.870,Left Eye,617.33,0.0464,ANOMALY DETECTED
23:09:22.916,Right Eye,-62.43,0.0459,Normal
23:09:22.916,Left Eye,0.0,0.0459,Normal
23:09:22.963,Right Eye,84.62,0.0467,Normal
23:09:22.963,Left Eye,-245.4,0.0467,Normal
23:09:23.009,Right Eye,-240.35,0.0458,Normal
23:09:23.009,Left Eye,312.46,0.0458,Normal
23:09:23.055,Right Eye,210.78,0.0469,Normal
23:09:23.055,Left Eye,-489.0,0.0469,Normal
23:09:23.101,Right Eye,353.6,0.0454,Normal
23:09:23.101,Left Eye,0.0,0.0454,Normal
23:09:23.147,Right Eye,-248.44,0.0461,Normal
23:09:23.147,Left Eye,0.0,0.0461,Normal
23:09:23.194,Right Eye,0.0,0.0473,Normal
23:09:23.194,Left Eye,0.0,0.0473,Normal
23:09:23.240,Right Eye,-85.64,0.0461,Normal
23:09:23.240,Left Eye,620.91,0.0461,ANOMALY DETECTED
23:09:23.287,Right Eye,121.74,0.0471,Normal
23:09:23.287,Left Eye,0.0,0.0471,Normal
23:09:23.333,Right Eye,-289.71,0.0456,Normal
23:09:23.333,Left Eye,-627.7,0.0456,ANOMALY DETECTED
23:09:23.381,Right Eye,204.83,0.0482,Normal
23:09:23.381,Left Eye,0.0,0.0482,Normal
23:09:23.441,Right Eye,95.78,0.0598,Normal
23:09:23.441,Left Eye,191.55,0.0598,Normal
23:09:23.488,Right Eye,-84.15,0.047,Normal
23:09:23.488,Left Eye,610.12,0.047,ANOMALY DETECTED
23:09:23.532,Right Eye,129.11,0.0444,Normal
23:09:23.532,Left Eye,-258.22,0.0444,Normal
23:09:23.579,Right Eye,190.18,0.0463,Normal
23:09:23.579,Left Eye,618.09,0.0463,ANOMALY DETECTED
23:09:23.624,Right Eye,0.0,0.0455,Normal
23:09:23.624,Left Eye,0.0,0.0455,Normal
23:09:23.671,Right Eye,-369.85,0.0465,Normal
23:09:23.671,Left Eye,0.0,0.0465,Normal
23:09:23.716,Right Eye,0.0,0.0453,Normal
23:09:23.716,Left Eye,0.0,0.0453,Normal
23:09:23.762,Right Eye,0.0,0.0462,Normal
23:09:23.762,Left Eye,0.0,0.0462,Normal
23:09:23.806,Right Eye,259.0,0.0442,Normal
23:09:23.806,Left Eye,0.0,0.0442,Normal
23:09:23.853,Right Eye,-123.68,0.0463,Normal
23:09:23.853,Left Eye,494.71,0.0463,Normal
23:09:23.900,Right Eye,0.0,0.0469,Normal
23:09:23.900,Left Eye,610.61,0.0469,ANOMALY DETECTED
23:09:23.945,Right Eye,-417.69,0.0457,Normal
23:09:23.945,Left Eye,-1253.06,0.0457,ANOMALY DETECTED
23:09:23.991,Right Eye,761.55,0.0451,ANOMALY DETECTED
23:09:23.991,Left Eye,253.85,0.0451,Normal
23:09:24.037,Right Eye,0.0,0.0468,Normal
23:09:24.037,Left Eye,-611.99,0.0468,ANOMALY DETECTED
23:09:24.084,Right Eye,-122.2,0.0469,Normal
23:09:24.084,Left Eye,1221.99,0.0469,ANOMALY DETECTED
23:09:24.134,Right Eye,-577.3,0.0496,ANOMALY DETECTED
23:09:24.134,Left Eye,0.0,0.0496,Normal
23:09:24.177,Right Eye,265.8,0.0431,Normal
23:09:24.177,Left Eye,0.0,0.0431,Normal
23:09:24.222,Right Eye,0.0,0.0452,Normal
23:09:24.222,Left Eye,0.0,0.0452,Normal
23:09:24.270,Right Eye,-71.14,0.0474,Normal
23:09:24.270,Left Eye,-604.71,0.0474,ANOMALY DETECTED
23:09:24.316,Right Eye,122.83,0.0466,Normal
23:09:24.316,Left Eye,0.0,0.0466,Normal
23:09:24.362,Right Eye,0.0,0.0459,Normal
23:09:24.362,Left Eye,0.0,0.0459,Normal
23:09:24.408,Right Eye,0.0,0.046,Normal
23:09:24.408,Left Eye,0.0,0.046,Normal
23:09:24.453,Right Eye,0.0,0.0447,Normal
23:09:24.453,Left Eye,0.0,0.0447,Normal
23:09:24.500,Right Eye,0.0,0.0475,Normal
23:09:24.500,Left Eye,0.0,0.0475,Normal
23:09:24.547,Right Eye,0.0,0.0468,Normal
23:09:24.547,Left Eye,1225.03,0.0468,ANOMALY DETECTED
23:09:24.594,Right Eye,0.0,0.0471,Normal
23:09:24.594,Left Eye,0.0,0.0471,Normal
23:09:24.642,Right Eye,0.0,0.0475,Normal
23:09:24.642,Left Eye,-964.05,0.0475,ANOMALY DETECTED
23:09:24.686,Right Eye,0.0,0.0446,Normal
23:09:24.686,Left Eye,642.21,0.0446,ANOMALY DETECTED
23:09:24.733,Right Eye,284.75,0.0464,Normal
23:09:24.733,Left Eye,1233.93,0.0464,ANOMALY DETECTED
23:09:24.780,Right Eye,-364.95,0.0471,Normal
23:09:24.780,Left Eye,-608.25,0.0471,ANOMALY DETECTED
23:09:24.825,Right Eye,256.32,0.0447,Normal
23:09:24.825,Left Eye,256.32,0.0447,Normal
23:09:24.871,Right Eye,-123.11,0.0465,Normal
23:09:24.871,Left Eye,-615.55,0.0465,ANOMALY DETECTED
23:09:24.918,Right Eye,245.15,0.0467,Normal
23:09:24.918,Left Eye,0.0,0.0467,Normal
23:09:24.964,Right Eye,95.32,0.0462,Normal
23:09:24.964,Left Eye,247.82,0.0462,Normal
23:09:25.010,Right Eye,309.23,0.0463,Normal
23:09:25.010,Left Eye,-618.47,0.0463,ANOMALY DETECTED
23:09:25.056,Right Eye,-497.96,0.046,Normal
23:09:25.056,Left Eye,0.0,0.046,Normal
23:09:25.101,Right Eye,0.0,0.0445,Normal
23:09:25.101,Left Eye,514.61,0.0445,ANOMALY DETECTED
23:09:25.148,Right Eye,0.0,0.0469,Normal
23:09:25.148,Left Eye,0.0,0.0469,Normal
23:09:25.194,Right Eye,310.36,0.0462,Normal
23:09:25.194,Left Eye,-310.36,0.0462,Normal
23:09:25.241,Right Eye,-485.79,0.0472,Normal
23:09:25.241,Left Eye,-485.79,0.0472,Normal
23:09:25.287,Right Eye,0.0,0.046,Normal
23:09:25.287,Left Eye,0.0,0.046,Normal
23:09:25.333,Right Eye,0.0,0.0457,Normal
23:09:25.333,Left Eye,751.43,0.0457,ANOMALY DETECTED
23:09:25.380,Right Eye,94.01,0.0469,Normal
23:09:25.380,Left Eye,-611.06,0.0469,ANOMALY DETECTED
23:09:25.427,Right Eye,602.03,0.0476,ANOMALY DETECTED
23:09:25.427,Left Eye,240.81,0.0476,Normal
23:09:25.476,Right Eye,0.0,0.0487,Normal
23:09:25.476,Left Eye,0.0,0.0487,Normal
23:09:25.537,Right Eye,378.23,0.0606,Normal
23:09:25.537,Left Eye,0.0,0.0606,Normal
23:09:25.582,Right Eye,0.0,0.0451,Normal
23:09:25.582,Left Eye,0.0,0.0451,Normal
23:09:25.629,Right Eye,-302.54,0.0473,Normal
23:09:25.629,Left Eye,121.02,0.0473,Normal
23:09:25.676,Right Eye,-492.89,0.0465,Normal
23:09:25.676,Left Eye,-3696.69,0.0465,ANOMALY DETECTED
23:09:25.722,Right Eye,-124.82,0.0459,Normal
23:09:25.722,Left Eye,499.27,0.0459,Normal
23:09:25.768,Right Eye,619.43,0.0462,ANOMALY DETECTED
23:09:25.768,Left Eye,-743.31,0.0462,ANOMALY DETECTED
23:09:25.830,Right Eye,-370.06,0.0619,Normal
23:09:25.830,Left Eye,555.09,0.0619,ANOMALY DETECTED
23:09:25.876,Right Eye,619.2,0.0463,ANOMALY DETECTED
23:09:25.876,Left Eye,-743.03,0.0463,ANOMALY DETECTED
23:09:25.922,Right Eye,-493.4,0.0464,Normal
23:09:25.922,Left Eye,0.0,0.0464,Normal
23:09:25.968,Right Eye,311.48,0.046,Normal
23:09:25.968,Left Eye,0.0,0.046,Normal
23:09:26.046,Right Eye,-294.38,0.0779,Normal
23:09:26.046,Left Eye,183.99,0.0779,Normal
23:09:26.107,Right Eye,0.0,0.0603,Normal
23:09:26.107,Left Eye,380.02,0.0603,Normal
23:09:26.152,Right Eye,-423.59,0.0451,Normal
23:09:26.152,Left Eye,-317.69,0.0451,Normal
23:09:26.199,Right Eye,907.63,0.0473,ANOMALY DETECTED
23:09:26.199,Left Eye,0.0,0.0473,Normal
23:09:26.245,Right Eye,-191.28,0.0461,Normal
23:09:26.245,Left Eye,497.33,0.0461,Normal
23:09:26.292,Right Eye,-366.97,0.0468,Normal
23:09:26.292,Left Eye,-733.95,0.0468,ANOMALY DETECTED
23:09:26.339,Right Eye,615.4,0.0466,ANOMALY DETECTED
23:09:26.339,Left Eye,0.0,0.0466,Normal
23:09:26.385,Right Eye,-191.09,0.0461,Normal
23:09:26.385,Left Eye,310.52,0.0461,Normal
23:09:26.431,Right Eye,-246.43,0.0465,Normal
23:09:26.431,Left Eye,0.0,0.0465,Normal
23:09:26.478,Right Eye,-121.76,0.0471,Normal
23:09:26.478,Left Eye,0.0,0.0471,Normal
23:09:26.524,Right Eye,621.39,0.0461,ANOMALY DETECTED
23:09:26.524,Left Eye,-497.11,0.0461,Normal
23:09:26.571,Right Eye,-491.01,0.0467,Normal
23:09:26.571,Left Eye,306.88,0.0467,Normal
23:09:26.617,Right Eye,313.63,0.0457,Normal
23:09:26.617,Left Eye,-501.81,0.0457,ANOMALY DETECTED
23:09:26.664,Right Eye,0.0,0.0473,Normal
23:09:26.664,Left Eye,302.59,0.0473,Normal
23:09:26.710,Right Eye,-496.45,0.0462,Normal
23:09:26.710,Left Eye,0.0,0.0462,Normal
23:09:26.757,Right Eye,246.15,0.0466,Normal
23:09:26.757,Left Eye,0.0,0.0466,Normal
23:09:26.803,Right Eye,309.58,0.0463,Normal
23:09:26.803,Left Eye,-495.32,0.0463,Normal
23:09:26.850,Right Eye,0.0,0.0475,Normal
23:09:26.850,Left Eye,301.86,0.0475,Normal
23:09:26.897,Right Eye,0.0,0.0465,Normal
23:09:26.897,Left Eye,0.0,0.0465,Normal
23:09:26.942,Right Eye,0.0,0.0449,Normal
23:09:26.942,Left Eye,-510.17,0.0449,ANOMALY DETECTED
23:09:26.988,Right Eye,-501.72,0.0457,ANOMALY DETECTED
23:09:26.988,Left Eye,313.58,0.0457,Normal
23:09:27.035,Right Eye,280.23,0.0472,Normal
23:09:27.035,Left Eye,0.0,0.0472,Normal
23:09:27.081,Right Eye,307.99,0.0465,Normal
23:09:27.081,Left Eye,-492.78,0.0465,Normal
23:09:27.128,Right Eye,-491.55,0.0466,Normal
23:09:27.128,Left Eye,0.0,0.0466,Normal
23:09:27.175,Right Eye,282.31,0.0468,Normal
23:09:27.175,Left Eye,0.0,0.0468,Normal
23:09:27.222,Right Eye,-364.92,0.0471,Normal
23:09:27.222,Left Eye,0.0,0.0471,Normal
23:09:27.268,Right Eye,283.1,0.0467,Normal
23:09:27.268,Left Eye,-122.68,0.0467,Normal
23:09:27.315,Right Eye,0.0,0.0467,Normal
23:09:27.315,Left Eye,245.18,0.0467,Normal
23:09:27.362,Right Eye,0.0,0.0468,Normal
23:09:27.362,Left Eye,306.15,0.0468,Normal
23:09:27.408,Right Eye,-373.81,0.046,Normal
23:09:27.408,Left Eye,0.0,0.046,Normal
23:09:27.454,Right Eye,620.9,0.0461,ANOMALY DETECTED
23:09:27.454,Left Eye,-496.72,0.0461,Normal
23:09:27.502,Right Eye,-185.77,0.0474,Normal
23:09:27.502,Left Eye,0.0,0.0474,Normal
23:09:27.548,Right Eye,0.0,0.0462,Normal
23:09:27.548,Left Eye,310.13,0.0462,Normal
23:09:27.596,Right Eye,0.0,0.0482,Normal
23:09:27.596,Left Eye,-475.96,0.0482,Normal
23:09:27.642,Right Eye,207.27,0.0461,Normal
23:09:27.642,Left Eye,0.0,0.0461,Normal
23:09:27.687,Right Eye,-291.01,0.0454,Normal
23:09:27.687,Left Eye,97.0,0.0454,Normal
23:09:27.735,Right Eye,-361.7,0.0475,Normal
23:09:27.735,Left Eye,-361.7,0.0475,Normal
23:09:27.782,Right Eye,0.0,0.0475,Normal
23:09:27.782,Left Eye,0.0,0.0475,Normal
23:09:27.830,Right Eye,599.29,0.0478,ANOMALY DETECTED
23:09:27.830,Left Eye,239.72,0.0478,Normal
23:09:27.877,Right Eye,-188.63,0.0467,Normal
23:09:27.877,Left Eye,-408.69,0.0467,Normal
23:09:27.922,Right Eye,-377.97,0.0455,Normal
23:09:27.922,Left Eye,377.97,0.0455,Normal
23:09:27.970,Right Eye,0.0,0.048,Normal
23:09:27.970,Left Eye,238.85,0.048,Normal
23:09:28.018,Right Eye,275.01,0.0481,Normal
23:09:28.018,Left Eye,0.0,0.0481,Normal
23:09:28.079,Right Eye,0.0,0.0604,Normal
23:09:28.079,Left Eye,72.95,0.0604,Normal
23:09:28.127,Right Eye,-354.96,0.0484,Normal
23:09:28.127,Left Eye,295.8,0.0484,Normal
23:09:28.173,Right Eye,290.38,0.0455,Normal
23:09:28.173,Left Eye,-503.32,0.0455,ANOMALY DETECTED
23:09:28.218,Right Eye,0.0,0.0449,Normal
23:09:28.218,Left Eye,0.0,0.0449,Normal
23:09:28.264,Right Eye,307.78,0.0465,Normal
23:09:28.264,Left Eye,0.0,0.0465,Normal
23:09:28.311,Right Eye,-188.77,0.0467,Normal
23:09:28.311,Left Eye,283.16,0.0467,Normal
23:09:28.356,Right Eye,0.0,0.0451,Normal
23:09:28.356,Left Eye,-380.96,0.0451,Normal
23:09:28.403,Right Eye,0.0,0.0465,Normal
23:09:28.403,Left Eye,284.63,0.0465,Normal
23:09:28.450,Right Eye,0.0,0.0472,Normal
23:09:28.450,Left Eye,-364.49,0.0472,Normal
23:09:28.497,Right Eye,305.68,0.0469,Normal
23:09:28.497,Left Eye,611.37,0.0469,ANOMALY DETECTED
23:09:28.542,Right Eye,-193.75,0.0455,Normal
23:09:28.542,Left Eye,-193.75,0.0455,Normal
23:09:28.591,Right Eye,0.0,0.0486,Normal
23:09:28.591,Left Eye,-117.83,0.0486,Normal
23:09:28.637,Right Eye,-123.54,0.0464,Normal
23:09:28.637,Left Eye,-247.07,0.0464,Normal
23:09:28.683,Right Eye,628.52,0.0456,ANOMALY DETECTED
23:09:28.683,Left Eye,290.09,0.0456,Normal
23:09:28.745,Right Eye,-141.32,0.0624,Normal
23:09:28.745,Left Eye,-275.57,0.0624,Normal
23:09:28.793,Right Eye,297.9,0.0481,Normal
23:09:28.793,Left Eye,0.0,0.0481,Normal
23:09:28.839,Right Eye,-249.12,0.046,Normal
23:09:28.839,Left Eye,0.0,0.046,Normal
23:09:28.885,Right Eye,190.34,0.0463,Normal
23:09:28.885,Left Eye,247.44,0.0463,Normal
23:09:28.933,Right Eye,0.0,0.0478,Normal
23:09:28.933,Left Eye,0.0,0.0478,Normal
23:09:28.995,Right Eye,0.0,0.0623,Normal
23:09:28.995,Left Eye,0.0,0.0623,Normal
23:09:29.046,Right Eye,0.0,0.0511,Normal
23:09:29.046,Left Eye,-112.22,0.0511,Normal
23:09:29.088,Right Eye,0.0,0.0419,Normal
23:09:29.088,Left Eye,0.0,0.0419,Normal
23:09:29.135,Right Eye,0.0,0.0462,Normal
23:09:29.135,Left Eye,247.89,0.0462,Normal
23:09:29.182,Right Eye,301.83,0.0475,Normal
23:09:29.182,Left Eye,301.83,0.0475,Normal
23:09:29.229,Right Eye,0.0,0.0468,Normal
23:09:29.229,Left Eye,-490.1,0.0468,Normal
23:09:29.275,Right Eye,-493.73,0.0464,Normal
23:09:29.275,Left Eye,740.6,0.0464,ANOMALY DETECTED
23:09:29.322,Right Eye,307.33,0.0466,Normal
23:09:29.322,Left Eye,-307.33,0.0466,Normal
23:09:29.369,Right Eye,-186.18,0.0473,Normal
23:09:29.369,Left Eye,0.0,0.0473,Normal
23:09:29.415,Right Eye,0.0,0.0462,Normal
23:09:29.415,Left Eye,0.0,0.0462,Normal
23:09:29.463,Right Eye,0.0,0.0471,Normal
23:09:29.463,Left Eye,0.0,0.0471,Normal
23:09:29.511,Right Eye,-351.7,0.0489,Normal
23:09:29.511,Left Eye,0.0,0.0489,Normal
23:09:29.558,Right Eye,286.97,0.0461,Normal
23:09:29.558,Left Eye,-497.41,0.0461,Normal
23:09:29.609,Right Eye,0.0,0.0519,Normal
23:09:29.609,Left Eye,552.11,0.0519,ANOMALY DETECTED
23:09:29.664,Right Eye,-306.33,0.055,Normal
23:09:29.664,Left Eye,0.0,0.055,Normal
23:09:29.712,Right Eye,119.2,0.0481,Normal
23:09:29.712,Left Eye,0.0,0.0481,Normal
23:09:29.758,Right Eye,0.0,0.0457,Normal
23:09:29.758,Left Eye,0.0,0.0457,Normal
23:09:29.804,Right Eye,290.05,0.0456,Normal
23:09:29.804,Left Eye,0.0,0.0456,Normal
23:09:29.850,Right Eye,-249.87,0.0459,Normal
23:09:29.850,Left Eye,499.73,0.0459,Normal
23:09:29.895,Right Eye,313.38,0.0457,Normal
23:09:29.895,Left Eye,-626.77,0.0457,ANOMALY DETECTED
23:09:29.943,Right Eye,-482.67,0.0475,Normal
23:09:29.943,Left Eye,0.0,0.0475,Normal
23:09:29.988,Right Eye,-126.02,0.0455,Normal
23:09:29.988,Left Eye,504.07,0.0455,ANOMALY DETECTED
23:09:30.034,Right Eye,1239.52,0.0462,ANOMALY DETECTED
23:09:30.034,Left Eye,-309.88,0.0462,Normal
23:09:30.082,Right Eye,0.0,0.0474,Normal
23:09:30.082,Left Eye,0.0,0.0474,Normal
23:09:30.127,Right Eye,-316.36,0.0453,Normal
23:09:30.127,Left Eye,0.0,0.0453,Normal
23:09:30.175,Right Eye,-481.36,0.0476,Normal
23:09:30.175,Left Eye,481.36,0.0476,Normal
23:09:30.222,Right Eye,92.94,0.0474,Normal
23:09:30.222,Left Eye,0.0,0.0474,Normal
23:09:30.269,Right Eye,308.28,0.0465,Normal
23:09:30.269,Left Eye,-739.87,0.0465,ANOMALY DETECTED
23:09:30.316,Right Eye,-486.25,0.0471,Normal
23:09:30.316,Left Eye,729.37,0.0471,ANOMALY DETECTED
23:09:30.361,Right Eye,632.22,0.0453,ANOMALY DETECTED
23:09:30.361,Left Eye,0.0,0.0453,Normal
23:09:30.407,Right Eye,-440.15,0.0459,Normal
23:09:30.407,Left Eye,-311.77,0.0459,Normal
23:09:30.454,Right Eye,0.0,0.0466,Normal
23:09:30.454,Left Eye,491.71,0.0466,Normal
23:09:30.501,Right Eye,120.65,0.0475,Normal
23:09:30.501,Left Eye,-301.61,0.0475,Normal
23:09:30.548,Right Eye,0.0,0.0464,Normal
23:09:30.548,Left Eye,493.65,0.0464,Normal
23:09:30.594,Right Eye,282.31,0.0468,Normal
23:09:30.594,Left Eye,-305.83,0.0468,Normal
23:09:30.642,Right Eye,-359.19,0.0479,Normal
23:09:30.642,Left Eye,478.92,0.0479,Normal
23:09:30.689,Right Eye,282.91,0.0467,Normal
23:09:30.689,Left Eye,-306.49,0.0467,Normal
23:09:30.735,Right Eye,-124.99,0.0458,Normal
23:09:30.735,Left Eye,0.0,0.0458,Normal
23:09:30.783,Right Eye,-237.94,0.0482,Normal
23:09:30.783,Left Eye,0.0,0.0482,Normal
23:09:30.830,Right Eye,122.0,0.047,Normal
23:09:30.830,Left Eye,0.0,0.047,Normal
23:09:30.875,Right Eye,195.59,0.0451,Normal
23:09:30.875,Left Eye,0.0,0.0451,Normal
23:09:30.923,Right Eye,-119.93,0.0478,Normal
23:09:30.923,Left Eye,-479.72,0.0478,Normal
23:09:30.970,Right Eye,-287.62,0.0469,Normal
23:09:30.970,Left Eye,305.6,0.0469,Normal
23:09:31.015,Right Eye,0.0,0.0454,Normal
23:09:31.015,Left Eye,-504.38,0.0454,ANOMALY DETECTED
23:09:31.062,Right Eye,125.14,0.0474,Normal
23:09:31.062,Left Eye,725.84,0.0474,ANOMALY DETECTED
23:09:31.109,Right Eye,380.42,0.0463,Normal
23:09:31.109,Left Eye,-741.82,0.0463,ANOMALY DETECTED
23:09:31.153,Right Eye,1026.82,0.0446,ANOMALY DETECTED
23:09:31.153,Left Eye,394.93,0.0446,Normal
23:09:31.202,Right Eye,593.46,0.0483,ANOMALY DETECTED
23:09:31.202,Left Eye,118.69,0.0483,Normal
23:09:31.250,Right Eye,0.0,0.0479,Normal
23:09:31.250,Left Eye,281.56,0.0479,Normal
23:09:31.295,Right Eye,-501.65,0.0457,ANOMALY DETECTED
23:09:31.295,Left Eye,0.0,0.0457,Normal
23:09:31.342,Right Eye,-613.04,0.0467,ANOMALY DETECTED
23:09:31.342,Left Eye,0.0,0.0467,Normal
23:09:31.388,Right Eye,618.97,0.0463,ANOMALY DETECTED
23:09:31.388,Left Eye,-123.79,0.0463,Normal
23:09:31.436,Right Eye,0.0,0.0477,Normal
23:09:31.436,Left Eye,0.0,0.0477,Normal
23:09:31.483,Right Eye,-1228.26,0.0466,ANOMALY DETECTED
23:09:31.483,Left Eye,-122.83,0.0466,Normal
